defect_id	test_id	reason
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_enumeration.py::test_the_review_reports_the_recorded_ways_of_failing	The test does not exercise production-versus-experiment wiring.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_enumeration.py::test_two_runs_over_the_same_input_agree_byte_for_byte	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_a_continued_run_carries_verdicts_through_the_ledger	The test does not assert production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_a_pair_the_judge_never_answers_is_recorded_not_read_as_surviving	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_a_prefiltered_pair_is_named_in_the_report	The test is about report rendering, not whether production failure logic is wired.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_a_reasoned_empty_enumeration_is_not_strongly_supported	The test is about derive_support behavior, not whether production uses experiment-only logic.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_a_verdict_is_produced_again_when_its_defect_changed	The test does not distinguish experiment versus production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_a_verdict_is_produced_again_when_the_tests_source_changed	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_a_verdict_is_reused_when_its_defect_and_its_test_are_both_unchanged	The test only checks the experimental judging helper's reuse behavior.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_adding_one_test_judges_only_that_tests_pairs	It does not assert production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_defect_text_ignores_the_defect_id	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_every_offered_pair_comes_back_with_a_verdict	The test directly exercises the pair-judging function and checks its output.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_judging_pairs_changes_no_verdict_rating_or_recommendation	The test does not distinguish experiment versus production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_no_request_carries_more_judgements_than_the_limit	It does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_support_is_derived_with_its_denominator	The test does not distinguish experiment versus production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_the_digest_is_per_test_not_per_file	The test does not distinguish experiment versus production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_the_pipeline_really_judges_pairs	The test only checks that pair verdicts exist in the review, not where they came from.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_the_report_shows_implied_support_beside_the_current_rating	The test does not distinguish experiment code from production code.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_the_verdicts_survive_a_round_trip_through_persisted_state	The test only checks persisted review data, not production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_two_runs_over_the_same_input_agree_byte_for_byte	This test does not distinguish experiment code from production code.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_pair_mapping.py::test_which_pairs_share_a_request_does_not_change_what_carries	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_excludes_and_records_the_one_provable_shape	The test does not exercise production pair-judging logic.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_judges_a_test_that_names_something_the_defects_file_defines	This test does not exercise production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_judges_a_test_that_reaches_the_defect_through_a_helper_module	The test only checks the experimental prefilter behavior, not production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_judges_a_test_that_takes_a_fixture	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_judges_when_the_defect_implicates_no_file	It does not exercise production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_judges_when_the_module_imports_dynamically	The test only checks prefilter output, not production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_judges_when_the_module_imports_relatively	It only checks prefilter behavior, not production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/defects/test_reachability.py::test_pairs_are_formed_in_a_fixed_order	The test does not distinguish experiment versus production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/evidence/test_mapping.py::test_archetype_1_mapping_accuracy_reports_a_real_number	The test does not distinguish experiment versus production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/evidence/test_mapping.py::test_changing_the_batch_size_changes_every_request_key	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/evidence/test_rejudge.py::test_the_pipeline_carries_the_rating_and_leaves_the_criterion_out_of_the_request	The test does not assert production-versus-experiment wiring.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/evidence/test_rejudge.py::test_the_stored_key_is_computed_from_the_stored_digests	The test does not distinguish experiment code from production code.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/evidence/test_rejudge.py::test_two_runs_over_the_same_inputs_compute_the_same_key	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/fixtures/archetypes/08-unrequested-change-separable/head/test_report.py::test_low_stock_report_filters_by_threshold	The test does not cover production pair-judgement logic.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/prompts/test_corpus_mechanism.py::test_replay_needs_no_api_key	The test does not distinguish experiment code from production code paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_carried_disposition_records_the_digest_it_came_from_not_a_run_id	The test checks carried_from provenance, not production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_carried_entry_quoting_text_the_requirement_lost_is_rederived	The test does not touch production pair-judgement logic.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_carried_merge_decision_still_merges	The test does not exercise production pair-judgement logic.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_changed_model_invalidates_every_carried_entry	The test does not distinguish experiment code from production code.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_changed_prompt_invalidates_the_entries_derived_under_it	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_changed_response_schema_invalidates_the_entries_derived_under_it	The test does not distinguish experiment versus production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_changed_seed_invalidates_every_carried_entry	The test does not inspect production versus experiment wiring.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_changed_stage_logic_version_invalidates_every_carried_entry	It does not assert anything about production failure derivation.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_fresh_run_prompt_is_unchanged_by_the_revision_block	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_ledger_file_is_never_rewritten	The test does not distinguish experiment from production paths.
no-way-of-failing-production/pair-judgement-logic-only-appears-in-experiment-not-production	tests/requirement/test_carry_forward.py::test_a_ledger_recording_a_different_task_produces_what_an_empty_ledger_does	The test does not inspect production versus experiment wiring.
